indexNumber,time,latitude,longitude,resultNumber
31,2021-06-21 01:34:49.307345,-19.573055,147.12855000000022,10
32,2021-06-21 01:34:49.318227,-19.573055,147.12857000000022,11
33,2021-06-21 01:34:49.328665,-19.573055,147.12859000000023,8
34,2021-06-21 01:34:49.339109,-19.573055,147.12861000000024,9
35,2021-06-21 01:34:49.349819,-19.573055,147.12863000000024,8
36,2021-06-21 01:34:49.361224,-19.573055,147.12865000000025,6
37,2021-06-21 01:34:49.371673,-19.573055,147.12867000000026,8
38,2021-06-21 01:34:49.382228,-19.573055,147.12869000000026,9
39,2021-06-21 01:34:49.392845,-19.573055,147.12871000000027,8
40,2021-06-21 01:34:49.405234,-19.573055,147.12873000000027,7
41,2021-06-21 01:34:49.415965,-19.573055,147.12875000000028,7
42,2021-06-21 01:34:49.427623,-19.573055,147.1287700000003,5
43,2021-06-21 01:34:49.438426,-19.573055,147.1287900000003,8
44,2021-06-21 01:34:49.449828,-19.573055,147.1288100000003,4
45,2021-06-21 01:34:49.460422,-19.573055,147.1288300000003,9

